@relation MicTrain
@attribute f_0 numeric
@attribute f_1 numeric
@attribute f_2 numeric
@attribute f_3 numeric
@attribute f_4 numeric
@attribute f_5 numeric
@attribute f_6 numeric
@attribute f_7 numeric
@attribute f_8 numeric
@attribute f_9 numeric
@attribute f_10 numeric
@attribute f_11 numeric
@attribute f_12 numeric
@attribute f_13 numeric
@attribute f_14 numeric
@attribute f_15 numeric
@attribute f_16 numeric
@attribute f_17 numeric
@attribute f_18 numeric
@attribute f_19 numeric
@attribute f_20 numeric
@attribute f_21 numeric
@attribute f_22 numeric
@attribute f_23 numeric
@attribute f_24 numeric
@attribute f_25 numeric
@attribute f_26 numeric
@attribute f_27 numeric
@attribute f_28 numeric
@attribute f_29 numeric
@attribute f_30 numeric
@attribute f_31 numeric
@attribute f_32 numeric
@attribute f_33 numeric
@attribute f_34 numeric
@attribute f_35 numeric
@attribute f_36 numeric
@attribute f_37 numeric
@attribute f_38 numeric
@attribute f_39 numeric
@attribute f_40 numeric
@attribute f_41 numeric
@attribute f_42 numeric
@attribute f_43 numeric
@attribute f_44 numeric
@attribute f_45 numeric
@attribute f_46 numeric
@attribute f_47 numeric
@attribute f_48 numeric
@attribute f_49 numeric
@attribute f_50 numeric
@attribute f_51 numeric
@attribute f_52 numeric
@attribute f_53 numeric
@attribute f_54 numeric
@attribute f_55 numeric
@attribute f_56 numeric
@attribute f_57 numeric
@attribute f_58 numeric
@attribute f_59 numeric
@attribute f_60 numeric
@attribute f_61 numeric
@attribute f_62 numeric
@attribute f_63 numeric
@attribute f_64 numeric
@attribute f_65 numeric
@attribute f_66 numeric
@attribute f_67 numeric
@attribute f_68 numeric
@attribute f_69 numeric
@attribute f_70 numeric
@attribute f_71 numeric
@attribute f_72 numeric
@attribute f_73 numeric
@attribute f_74 numeric
@attribute f_75 numeric
@attribute f_76 numeric
@attribute f_77 numeric
@attribute f_78 numeric
@attribute f_79 numeric
@attribute f_80 numeric
@attribute f_81 numeric
@attribute f_82 numeric
@attribute f_83 numeric
@attribute f_84 numeric
@attribute f_85 numeric
@attribute f_86 numeric
@attribute f_87 numeric
@attribute f_88 numeric
@attribute f_89 numeric
@attribute f_90 numeric
@attribute f_91 numeric
@attribute f_92 numeric
@attribute f_93 numeric
@attribute f_94 numeric
@attribute f_95 numeric
@attribute f_96 numeric
@attribute f_97 numeric
@attribute f_98 numeric
@attribute f_99 numeric
@attribute f_100 numeric
@attribute f_101 numeric
@attribute f_102 numeric
@attribute f_103 numeric
@attribute f_104 numeric
@attribute f_105 numeric
@attribute f_106 numeric
@attribute f_107 numeric
@attribute f_108 numeric
@attribute f_109 numeric
@attribute f_110 numeric
@attribute f_111 numeric
@attribute f_112 numeric
@attribute f_113 numeric
@attribute f_114 numeric
@attribute f_115 numeric
@attribute f_116 numeric
@attribute f_117 numeric
@attribute f_118 numeric
@attribute f_119 numeric
@attribute f_120 numeric
@attribute f_121 numeric
@attribute f_122 numeric
@attribute f_123 numeric
@attribute f_124 numeric
@attribute f_125 numeric
@attribute f_126 numeric
@attribute f_127 numeric
@attribute f_128 numeric
@attribute f_129 numeric
@attribute f_130 numeric
@attribute f_131 numeric
@attribute f_132 numeric
@attribute f_133 numeric
@attribute f_134 numeric
@attribute f_135 numeric
@attribute f_136 numeric
@attribute f_137 numeric
@attribute f_138 numeric
@attribute f_139 numeric
@attribute f_140 numeric
@attribute f_141 numeric
@attribute f_142 numeric
@attribute f_143 numeric
@attribute f_144 numeric
@attribute f_145 numeric
@attribute f_146 numeric
@attribute f_147 numeric
@attribute f_148 numeric
@attribute f_149 numeric
@attribute f_150 numeric
@attribute f_151 numeric
@attribute f_152 numeric
@attribute f_153 numeric
@attribute f_154 numeric
@attribute f_155 numeric
@attribute f_156 numeric
@attribute f_157 numeric
@attribute f_158 numeric
@attribute f_159 numeric
@attribute f_160 numeric
@attribute f_161 numeric
@attribute f_162 numeric
@attribute f_163 numeric
@attribute f_164 numeric
@attribute f_165 numeric
@attribute f_166 numeric
@attribute f_167 numeric
@attribute f_168 numeric
@attribute f_169 numeric
@attribute f_170 numeric
@attribute f_171 numeric
@attribute f_172 numeric
@attribute f_173 numeric
@attribute f_174 numeric
@attribute f_175 numeric
@attribute f_176 numeric
@attribute f_177 numeric
@attribute f_178 numeric
@attribute f_179 numeric
@attribute f_180 numeric
@attribute f_181 numeric
@attribute f_182 numeric
@attribute f_183 numeric
@attribute f_184 numeric
@attribute f_185 numeric
@attribute f_186 numeric
@attribute f_187 numeric
@attribute f_188 numeric
@attribute f_189 numeric
@attribute f_190 numeric
@attribute f_191 numeric
@attribute f_192 numeric
@attribute f_193 numeric
@attribute f_194 numeric
@attribute f_195 numeric
@attribute f_196 numeric
@attribute f_197 numeric
@attribute f_198 numeric
@attribute f_199 numeric
@attribute label {A,B,C}
@data
0.020295963,0.020811481,0.020446356,0.0214536,0.021626616,0.02273688,0.023187453,0.023280721,0.024999956,0.026493253,0.027538689,0.028862588,0.03039984,0.032431357,0.034429632,0.03567189,0.037118163,0.03907854,0.04167415,0.044869635,0.046381343,0.049925696,0.053710997,0.055529952,0.060272213,0.06865517,0.06886101,0.07727735,0.08719651,0.07895522,0.105538785,0.07797045,0.13308895,0.115943365,0.14046505,0.15582964,0.38504562,0.35430887,0.18229555,0.20062405,0.2368589,0.31401822,0.23279028,0.49361545,0.42541414,0.46604425,0.712712,1.1927743,12.6585245,5.2556787,5.051157,6.370454,8.434692,5.123328,2.4560504,0.6977711,0.70100826,0.8590065,0.6241024,0.4113661,0.2845534,0.30880848,0.3216578,0.41340572,0.29835045,0.5341152,0.37914306,0.351794,0.7313707,0.78973883,1.3435054,1.5392716,5.0815616,9.904632,2.2759407,2.2791662,2.1440725,1.228815,1.1892214,1.0316515,0.8592899,1.5059733,0.9515542,0.72495145,0.41427207,0.54825824,0.6383536,0.50961894,0.99874216,0.8508412,1.0495883,1.3280886,1.004611,2.2570899,1.9906422,3.402279,3.51675,14.198233,10.040941,4.7187214,3.6363657,2.560735,1.3904881,4.433937,1.8483851,3.0594673,4.2039533,4.474474,1.8122793,1.759314,0.7688244,1.0257282,1.0301186,1.2177721,1.2546451,1.5521333,1.6837575,1.6082882,1.9216266,2.2964582,2.9996035,3.3694246,11.1629505,6.2056108,6.5863824,3.8822238,1.5459192,1.9911367,4.5521636,4.0680375,3.4746578,2.0005949,5.872157,10.42523,7.6677175,4.0437393,2.9854553,1.0071421,1.3446754,1.1525265,2.5008729,1.0637817,1.093383,1.2984703,1.3024775,3.9649649,9.824064,9.574394,10.974363,12.342043,10.977093,5.8305817,4.0215,3.9639957,6.1512923,5.1854477,6.8352733,5.233436,6.3100214,11.231599,15.360093,10.434222,5.8339744,3.8280416,2.497342,0.44868273,1.8504924,0.6585991,0.4715092,0.51029706,0.5987723,2.4275725,2.7598946,2.5291069,3.2236204,3.3298764,2.5686147,2.056638,1.0396461,0.71113414,0.83231807,1.5967842,0.8571016,0.8856513,1.2477769,0.66545546,1.8943638,1.2638509,1.0531644,0.6366012,0.56117904,0.28218728,0.1865407,0.48668513,0.42450795,0.6257791,1.4707026,1.3955623,1.463114,0.0,B
0.31326327,0.313792,0.3152174,0.31606758,0.3170857,0.31839457,0.3200733,0.3236628,0.32534546,0.32805705,0.33145362,0.33502892,0.34043014,0.3453201,0.3501307,0.35756516,0.36554176,0.37405637,0.38347048,0.39619133,0.4106395,0.42683673,0.44793653,0.472259,0.50932413,0.55925477,0.61135066,0.7042354,0.9814981,0.8295371,1.2407346,2.9091072,4.031721,3.482343,11.280107,14.429468,11.738127,7.7655067,4.1025944,2.0246587,1.2245389,1.0703468,0.8810836,0.5423283,0.4382716,0.5479109,0.6529726,0.6702114,0.65800923,0.81587875,0.72497296,1.3549054,1.6328422,2.213384,2.6376371,5.474152,9.4959,8.579733,3.2102334,7.207179,5.8800516,4.172788,7.094701,7.226784,9.503639,11.498572,10.164706,7.9290447,6.165289,10.401658,16.766373,3.3651876,10.16201,6.6196337,6.265446,5.077591,6.4031253,3.0803862,1.8607175,1.4149159,1.6450638,2.5010438,3.455098,2.8828907,4.894152,5.169051,5.533935,9.258896,6.187844,3.491253,7.675556,5.5840354,5.4206624,4.526312,3.5286775,8.044859,10.983236,10.666658,7.6601076,5.8280497,2.6416566,3.310368,3.4989984,9.633606,8.188801,7.7910275,6.184888,4.8000746,7.048374,3.7202303,5.8049483,2.6203504,6.612377,3.2755656,4.18552,3.161145,3.3434124,3.2437418,5.019204,3.070834,4.974556,4.725291,3.2763958,6.8725824,7.4409337,4.613141,7.7583756,14.375871,20.604967,19.720993,12.287318,5.4514484,5.439724,7.7776814,5.306512,5.352058,7.8411064,10.580566,17.730175,17.859177,21.390692,15.372623,12.52918,15.701718,21.527231,26.322529,24.373148,20.308949,14.733893,11.554454,11.6703205,6.6721296,5.09953,5.455484,2.599607,4.0996833,3.6639707,3.9454374,6.1167154,14.227649,23.270573,28.510773,30.652012,29.596855,23.159895,12.722838,3.7882297,3.3441691,3.396033,3.4339657,3.9081895,4.2503943,3.833911,4.3949347,7.3393073,8.097607,7.290371,2.6417584,0.91702855,0.84853524,0.84875774,0.9761118,0.843992,0.6606099,1.5184389,1.2435026,1.6924865,1.1736171,2.5892978,2.888694,2.6499448,2.6071649,2.9345593,5.752669,8.233987,8.660899,7.9368734,7.4431286,6.7910047,0.0,B
0.04556292,0.046314556,0.046946757,0.049252834,0.05209754,0.054841645,0.05848844,0.061178528,0.0654671,0.07000658,0.074119024,0.07969447,0.08508383,0.089864455,0.096315704,0.10182775,0.1074097,0.1134651,0.12225302,0.12975751,0.13606946,0.14531162,0.15591428,0.16415335,0.1704147,0.19568388,0.27196178,0.31808162,1.0258192,1.3565559,1.6396188,1.0333416,1.0051911,0.7164063,0.923465,0.94109136,1.1331395,1.5020605,0.66549987,1.1555064,1.230953,0.9036055,0.6968693,0.9752322,0.87085843,0.58945626,1.0931389,1.992586,1.7886125,1.7108989,2.5845237,2.1361213,1.3280092,7.623455,10.722192,2.1516943,8.248045,8.064168,8.603471,4.9812927,7.5549808,7.882578,5.5570793,3.8371384,2.6650162,1.8980057,1.9495157,1.8011601,1.4872304,1.0474992,1.3950218,0.69811803,1.0263314,1.2919914,1.5316898,1.1874135,1.1155014,1.46755,0.47521624,0.9847828,1.7669858,3.7621195,7.628785,4.703766,6.249881,5.557241,10.13015,9.68851,10.211455,4.3691435,8.43706,10.6175165,7.5779715,7.6598415,5.1055255,3.2728343,1.9671748,1.8822771,2.468488,2.6543038,1.2970243,2.2145786,2.7122047,2.288345,0.77796894,1.2899823,1.8225259,4.2821045,5.9468236,4.359021,2.6497335,4.4925704,2.733586,3.8579066,2.6535842,3.867516,2.2592745,4.2368073,4.5759993,4.623676,1.1197243,3.6359353,5.9058843,3.7338884,3.297475,2.2614367,1.4838892,2.8924837,0.93813574,1.6418604,1.6621388,1.8154132,1.5686406,4.701415,11.476717,16.87581,8.999929,6.5852637,12.82802,5.659618,6.9691854,7.324407,6.6030293,6.5120068,6.373826,8.507236,6.5746336,6.3668723,4.8047166,3.4948795,3.479587,1.4542608,1.5290105,2.366447,3.2990992,3.2469656,4.909697,3.8427742,7.087136,15.9087105,19.91146,20.397314,17.1981,10.081522,13.575425,16.451912,8.840892,6.408205,7.97177,6.8268075,7.751898,6.47974,4.8609347,3.8200872,3.6809144,2.6368675,2.023017,1.3601422,0.80571234,0.29766428,0.076305516,0.6661015,1.0958755,1.4525627,0.3527921,1.5409327,3.151516,4.024894,4.704143,5.4338503,4.51134,1.6868769,2.4923432,3.1983616,1.8851238,1.8718401,2.3319159,1.3609128,1.880087,0.0,B
0.052951567,0.05261056,0.051895056,0.052511685,0.052767072,0.05424872,0.053615104,0.05464594,0.05539661,0.05661616,0.05661799,0.058373556,0.05980556,0.060422532,0.06280087,0.06416231,0.06507596,0.0671566,0.06965434,0.072406806,0.075315565,0.07753501,0.0808648,0.082919545,0.088931546,0.0984579,0.096194826,0.10398498,0.148553,0.14397039,0.16962369,0.28121656,0.19091278,0.44193918,0.50535095,0.6289801,0.6642096,0.8537106,0.5257444,0.3957895,0.47384158,0.46222198,0.6540238,0.93528825,1.3301923,1.3289632,1.2225826,0.8294492,1.9067069,2.0402863,9.273477,5.3189983,8.286224,2.2964597,1.2531843,1.8049526,3.0057228,2.810668,1.8455646,0.59634906,0.9197008,0.44421113,0.25870654,0.9692837,0.5099633,0.43894738,0.7227773,0.4099843,0.4988977,0.3177579,0.55064803,0.7471396,0.966245,1.0814348,0.8657437,2.5640645,3.0164392,1.5377009,2.0814686,0.71983147,0.403235,0.61912024,1.3315439,0.97029597,0.9472973,1.2371974,2.100461,2.6960175,2.6756203,1.7276338,1.1313658,0.83906156,0.55583435,1.432039,1.4149181,1.247956,1.6094158,2.8312972,2.621221,1.6019679,3.489024,7.024998,7.708023,6.443917,4.0441675,2.5714738,3.0736108,3.2563386,2.623768,1.5405407,1.7286098,1.2448854,1.4582429,2.1090865,1.4470241,1.907176,2.2510078,2.3178163,2.9965518,4.405432,2.7546666,2.9661696,5.69568,4.8601956,5.926387,6.206944,9.582039,15.403986,5.9797153,6.7918925,5.719289,4.6835437,6.944427,8.874044,4.959552,4.051665,6.3273215,3.2489536,3.655206,4.3124347,2.4280398,3.0655973,3.8644533,2.9137614,2.485007,5.7105637,4.0434613,5.8904543,8.650129,11.071954,10.647896,20.00118,21.257786,7.3985605,9.742594,10.484282,9.174994,11.814365,13.508843,13.025587,12.007248,8.046836,5.94326,4.8857355,3.7179682,3.222178,2.1780179,2.205648,1.3667479,2.3415341,1.3879391,1.6906368,0.81668174,2.6393628,1.5917835,2.0621784,7.7921953,17.18122,13.851624,1.5899571,1.8313518,3.4531522,3.312781,1.242187,1.2332958,0.7282453,0.462505,0.35931897,0.499462,0.87191474,0.3302515,0.4255365,0.32985565,0.35191244,0.5538675,0.5635361,0.5606629,0.8517268,0.3935768,0.0,B
0.12156303,0.12198368,0.123143755,0.12320183,0.12420537,0.124424376,0.12483061,0.12676765,0.12724507,0.1288724,0.13016607,0.13111569,0.13329113,0.1351972,0.13704266,0.13986342,0.14314303,0.14627503,0.1495334,0.15491065,0.16139375,0.16726664,0.17074358,0.17831925,0.19604051,0.23711778,0.30066344,0.37547904,0.4568934,0.53062546,0.62176055,0.7179388,0.8261863,0.93437046,1.0018427,1.0222378,0.9820501,0.8561847,0.67218715,0.40950063,0.27824825,0.38424754,0.56901896,0.4339441,0.73801744,1.3289632,1.2225826,0.72163653,0.7487542,2.0402863,3.1224945,3.3988478,2.5038946,1.0875618,1.0156467,1.3107935,1.7348088,2.269284,2.8375664,3.3348377,3.6207268,3.6717644,3.4118803,2.9082077,2.1987271,1.4050833,0.63632506,0.25185928,0.40005124,0.5694138,0.5293163,0.6153183,0.6040319,0.24086213,0.8248218,1.5709498,1.856281,1.5377009,0.79636866,0.31511888,0.403235,0.34498844,0.40027657,0.8261346,0.6988217,0.46834156,0.72248346,0.97774655,1.2313291,1.5761843,2.0391753,2.57662,3.055643,3.3285174,3.2693956,2.8426695,2.1002622,2.8312972,2.621221,1.6848836,3.489024,6.4001355,7.708023,6.443917,3.9529254,2.5714738,2.8253286,3.2563386,2.421359,0.9597563,0.92593825,0.97977984,1.2340729,1.3128843,1.087877,1.7942196,2.2510078,2.2040732,3.1062288,4.405432,4.30371,4.6041617,5.69568,4.8739448,4.81384,4.507564,3.9152474,5.2516036,5.1767015,4.0686955,2.0379379,2.390445,2.6553252,2.5488381,2.2856927,2.3412824,2.9132621,3.5605357,3.8323305,3.4864607,2.4967685,1.1225629,1.1236572,2.5344365,3.4697242,3.5104823,2.5757787,0.8038961,1.4194183,3.6491919,5.507619,6.8089676,7.5748625,7.8963623,7.809959,7.291875,6.3554206,5.1345415,3.8631039,2.8992777,2.5544302,2.7760682,3.1085844,3.186438,2.8553727,2.1462636,1.3067703,0.90406835,1.1902398,1.3734146,1.2149632,0.7593589,0.61168736,0.45507511,0.97535795,1.2684457,1.3701952,1.6765099,1.7972373,1.5623939,1.2968253,1.5251762,1.7120359,1.8151263,1.8333168,1.7912501,1.7131679,1.6028324,1.4259435,1.1438676,0.7721462,0.4112689,0.31043965,0.48465046,0.5851731,0.5480262,0.40284503,0.40032712,0.37751794,0.0,B
0.29885897,0.29836255,0.29854912,0.29825908,0.298032,0.2986916,0.2986558,0.29803684,0.29918975,0.29949844,0.29917186,0.30081362,0.30021763,0.30132288,0.30267197,0.30320355,0.30354738,0.30571613,0.30798858,0.3102739,0.3124966,0.3160791,0.31899276,0.3231148,0.33506548,0.35889474,0.3707956,0.6298261,1.2898715,2.7449155,1.6599463,1.5298749,1.9369526,2.3707006,2.016212,1.5671453,0.9820501,0.8561847,0.8732411,1.0555718,0.7908965,0.43866223,0.5983044,0.51508015,0.53474855,0.7173099,1.2149062,2.4737122,2.588762,1.4402971,2.023406,2.2578983,2.667948,2.0122442,2.3138878,4.929439,10.889285,17.325932,12.9774475,15.742069,11.109532,3.6717644,6.4094777,4.223916,3.9854367,3.4865744,3.1846194,2.562763,2.2584853,2.285272,2.0911975,2.1498349,1.9703292,1.5670153,1.4117452,1.589032,1.3729204,1.5022501,2.3493052,1.7375792,2.6004505,2.5666924,5.804259,7.964017,7.651854,14.961732,18.800867,17.837864,16.80274,18.950186,5.810197,9.161571,6.208414,5.6277013,3.7760959,6.788978,4.5674777,8.239724,6.915218,4.715598,5.4865413,3.3253605,2.607294,1.9316988,0.911279,1.9586725,2.0461726,3.1933215,3.6895487,1.8413972,1.6057492,2.121949,2.6016629,3.6440349,3.781817,5.2375855,9.556453,12.510813,10.407465,9.149974,5.398826,9.386943,8.886857,4.8739448,4.81384,4.507564,4.5615897,3.111237,3.6039715,6.8358207,5.6481853,2.6953578,2.6553252,7.1098504,6.0155416,4.826702,4.844081,5.2465405,5.5675874,3.4864607,4.9200797,4.7097464,3.5256147,6.176946,10.031886,13.4551935,15.844778,19.398865,14.828675,6.043097,6.424321,6.8089676,7.5748625,7.8963623,7.809959,7.291875,6.3554206,5.5384374,5.615322,5.113584,5.611193,4.912559,5.688563,5.4053726,4.5593023,12.471226,12.694889,12.509774,7.6498103,4.033668,4.68169,7.5506034,4.573627,4.752865,3.9534109,3.407149,3.1640337,3.0039244,4.99783,3.29175,2.358215,1.9249759,1.7120359,1.8151263,1.8333168,1.7912501,1.7131679,2.1753812,5.059917,7.759322,5.3087463,5.337716,2.8200634,2.6803334,1.548878,2.5642576,3.3522956,2.8664505,1.3415469,0.0,B
0.22787863,0.22846429,0.22896904,0.2284852,0.22898185,0.22789253,0.22895457,0.22970413,0.23002887,0.23041229,0.23059165,0.230062,0.23163731,0.23142874,0.23210405,0.232334,0.233476,0.23401377,0.23453109,0.23552658,0.23639989,0.23595002,0.24738482,0.26738012,0.2928704,0.3190261,0.35021836,0.44115546,0.42699793,0.6379514,1.1205641,0.95448595,1.9369526,2.3707006,2.016212,1.5671453,0.7797442,0.81303334,0.7986847,0.7834217,0.73966795,0.68460846,0.6201522,0.5425816,0.53474855,0.7173099,1.2149062,2.4737122,2.588762,1.4402971,1.6043806,2.2578983,1.561159,1.475496,2.3138878,2.3008249,4.29329,5.287313,4.1977506,2.6811109,1.8892727,3.3085468,3.250242,4.223916,3.9854367,3.4865744,3.1846194,1.1066654,0.85677,0.54827833,1.1303648,1.0944953,0.92617357,0.41325596,0.74141574,1.0431724,0.5383481,0.29935032,0.5547651,0.53320056,0.3336748,0.93361294,2.139282,1.2638332,1.651174,2.2071126,3.886359,4.7672524,5.4762955,4.903338,3.736606,3.579148,3.2382507,5.6277013,3.7760959,6.788978,4.5674777,8.239724,6.915218,4.715598,5.4865413,3.3253605,1.7259182,1.8723739,1.2270062,1.9586725,1.1230907,1.8616886,2.4857094,1.5368723,1.3084545,2.121949,2.6016629,3.6440349,3.781817,4.365928,7.1233506,5.7303853,10.407465,9.149974,5.398826,8.635991,6.855867,3.7078404,2.9192116,3.8989563,4.5615897,1.9305844,3.6039715,6.8358207,5.6481853,3.1449392,3.5620565,7.1098504,6.0155416,4.826702,4.8491993,5.2465405,5.5675874,4.787672,4.9200797,4.7097464,3.8554914,6.176946,6.463146,4.1591454,4.1373897,7.0733027,7.4488683,6.043097,6.424321,4.1461105,1.8492087,2.5057561,3.1421208,3.7344804,4.270588,4.733736,5.116181,5.4203334,5.6434226,5.7856207,5.854426,5.8530154,5.7802806,12.471226,12.694889,12.509774,7.6498103,4.6313877,4.68169,7.5506034,4.573627,3.19808,2.8521006,2.53503,2.247878,2.7347603,4.99783,3.29175,2.358215,1.9249759,1.2859339,1.1798246,1.1145861,1.0490087,1.3843709,2.1753812,5.059917,7.759322,5.3087463,5.337716,2.8200634,2.6803334,1.548878,2.5642576,3.3522956,2.8664505,1.3415469,0.0,B
0.19513433,0.19653922,0.19851126,0.1994677,0.20291351,0.20457993,0.20904146,0.21411824,0.21927182,0.22512397,0.23097852,0.23669967,0.24559039,0.25271735,0.262196,0.27202296,0.28402182,0.29538566,0.30889395,0.3235881,0.33992988,0.35940167,0.37831956,0.4018323,0.42637393,0.48399842,0.56353617,0.65461653,0.73979825,0.6470348,0.5741978,0.57146424,0.61908334,0.685215,0.81265074,0.74866885,0.7797442,0.81303334,0.7986847,0.7834217,0.73966795,0.68460846,0.6201522,0.68134505,0.7477032,1.0069898,1.1922616,2.1539392,4.684987,10.05788,3.9723053,3.868531,3.9440386,3.3007092,2.4409382,2.3046083,3.8156228,3.8294933,2.8281195,1.8003623,1.6127498,1.5606341,1.4762974,1.364987,1.2366464,1.1029522,0.9516288,0.8791683,0.83170825,0.54827833,0.9616106,0.8753733,2.8920343,3.9622598,5.8008432,2.6637332,0.8019581,2.0249453,1.4230491,0.71843624,0.97844917,1.9707488,2.0928185,2.726687,2.9167852,2.4937146,1.0044719,2.0101054,2.783285,1.4671758,1.2126157,1.419581,1.7093225,1.5571685,1.3936882,1.4124086,2.9472764,4.7528286,8.615411,7.0915346,5.2719173,3.2640464,2.203288,2.3777802,1.2270062,1.8175452,2.1549785,1.0286826,1.5030173,2.0481513,1.148421,0.7998981,0.69901145,0.47992018,0.8286445,1.1672492,1.478215,1.7406116,1.9541022,2.0880423,2.2268198,3.2795482,5.4786425,11.723603,7.24021,3.1293368,4.1305137,1.9305844,2.6127243,2.4026988,2.7466362,3.1449392,3.5620565,3.9708445,4.3404794,4.6429825,4.8491993,4.938201,4.922722,4.787672,4.551999,4.239071,3.8554914,3.4328508,3.4042442,3.1968744,7.151847,8.339266,16.834404,7.210217,3.277486,5.2683992,2.6452925,3.556255,3.2415326,3.7344804,4.270588,4.733736,5.116181,5.4203334,5.6434226,5.7856207,5.854426,5.8530154,5.7802806,5.6466293,5.464156,5.228433,4.9496183,4.6313877,5.099349,6.4326982,4.388763,5.469022,7.5880933,2.5387795,2.247878,1.9966288,4.1870713,2.405365,1.465501,1.447313,1.2595674,1.1798246,1.1145861,1.0555019,1.8996108,1.8081311,2.6538532,4.3005004,2.9627416,2.8718514,2.5334797,4.794417,5.539733,5.718723,5.0327644,7.8648796,9.206131,0.0,B
0.13263069,0.13265,0.13229795,0.13323341,0.13348182,0.1343962,0.13494614,0.1351704,0.13648938,0.13831046,0.13820583,0.14059527,0.14236693,0.14385065,0.1464058,0.14782137,0.14968078,0.15281034,0.1564183,0.15934241,0.16256227,0.16636688,0.17137441,0.17580314,0.17344289,0.1784473,0.18933941,0.19247718,0.1791124,0.19522849,0.2332315,0.25987247,0.22527929,0.271981,0.24520649,0.25039938,0.2615155,0.3116191,0.42743838,0.4692953,0.27698097,0.37734032,0.25251678,0.61673564,0.3574679,1.0069898,1.0629333,1.4372458,4.684987,5.7916837,3.9723053,1.1414224,1.2315248,1.1382096,0.47131,0.48620996,0.526689,0.52980685,0.49056253,0.30755106,0.11989017,0.14193496,0.23298122,0.6230126,0.40720734,0.40529847,0.3603585,0.8791683,0.83170825,0.1113226,0.9616106,0.43429935,2.8920343,3.9622598,3.3210413,2.6637332,0.8019581,0.6847131,0.69996035,0.5232486,0.46909308,0.7870422,0.88004076,0.68154776,0.45028773,0.97870946,1.0044719,1.0071703,1.1788481,0.9584936,1.2126157,1.419581,0.8866879,1.2287723,0.74877006,1.3703878,1.0552129,2.6079683,6.2909207,7.0915346,4.236786,0.82749605,2.203288,1.1120538,0.6543809,0.9644865,0.43676358,0.61742747,0.60842663,0.49994823,0.562112,0.4133592,0.32718682,0.3292029,0.44069552,0.45880264,0.61735755,0.5865809,0.6110267,1.0998853,1.1338661,1.4684755,1.8615127,1.7955416,1.6112319,1.2980835,0.8350361,0.4513031,0.42833954,0.46100006,0.2987141,0.3007398,0.5526707,0.7015119,0.43563238,0.2685434,0.8647416,0.4741382,0.20878902,0.42939872,0.6563772,1.1642156,1.0073097,0.4712391,1.7807398,3.628013,3.6194146,3.0372741,2.3950748,2.3834248,2.280578,1.2845494,0.9435475,0.96040237,0.76602507,0.8453561,1.4291798,2.1024933,1.7911941,1.9137739,3.8211136,4.242855,2.6359632,1.8931035,5.0202975,5.7245035,4.673557,2.1796174,1.1862953,4.8499794,8.66999,10.750738,9.102926,6.639905,5.0740547,2.994423,2.1152987,2.357945,1.6561024,0.3095251,1.3407657,1.232298,0.4370071,0.6936425,1.3033049,1.3839374,0.57886916,0.6123008,1.9146535,2.6350427,1.6927078,0.64922726,0.34706417,1.6800619,3.3068905,4.1494985,4.805518,5.2631836,5.2553315,0.0,B
0.06588673,0.06635934,0.066947594,0.06705875,0.06969375,0.07551043,0.08485235,0.09345882,0.103674166,0.115125746,0.12611316,0.1386624,0.15085036,0.16446951,0.17871304,0.1937313,0.20980254,0.22733256,0.24717587,0.26804015,0.2913919,0.3158572,0.34830883,0.37375048,0.42638415,0.45862016,0.5365839,0.60873944,0.58530414,0.88919866,0.5969876,3.4312096,5.8284636,2.5273876,12.553093,14.106404,15.66477,4.8104615,4.944941,3.524553,2.7952387,2.4773648,1.01936,0.97624475,0.67720246,0.556516,0.75192755,0.794809,0.7359884,0.61695504,0.5892743,0.2747164,0.7006813,0.77255064,0.567695,0.92143404,0.8344955,0.8599118,1.6470025,1.1466515,0.88409233,0.6355607,1.1928353,6.488126,14.615456,15.470323,8.175287,2.2439833,4.2849917,6.903185,12.665434,10.742609,14.643952,8.0473175,2.5157146,3.7530253,3.8245544,2.6291955,3.0632997,1.4739069,1.1964027,1.547663,1.6198839,1.1693308,1.669592,1.5386707,1.3230609,2.525769,2.087191,3.5948873,2.439926,0.68508726,2.2453465,2.7818758,4.4917297,8.261768,10.812301,15.039481,17.564035,16.232452,18.5341,13.491338,6.7402067,11.381487,11.42503,13.382841,10.03937,15.230196,8.74009,8.238891,8.5000305,5.6743255,6.4268203,5.21241,2.773026,3.8984911,2.9027245,2.0035574,3.7902634,1.5074073,3.1061964,2.5577724,2.5608265,1.6927792,1.2016382,2.651814,3.3031697,5.798812,12.445572,18.665968,21.742496,20.263407,16.320688,11.330597,7.82505,5.716159,8.773657,9.21791,19.223236,25.400238,23.554354,11.692309,21.440033,18.568632,24.151634,22.555967,18.046751,19.754444,7.226178,15.281968,4.7887626,8.581446,4.090485,4.2495923,2.9198096,3.1718354,2.3700647,2.0054638,1.6526781,2.6489947,2.409802,5.931562,8.484021,7.9913797,6.980803,8.094743,4.0735917,0.8424648,1.4550095,4.2573905,1.9123262,2.0672357,2.5401928,3.565919,6.014308,6.189378,3.0232756,2.8278341,3.7197638,1.4887636,1.2763484,1.4824634,1.0931625,1.0972742,1.3495797,0.73271024,1.4879794,0.9748869,0.71882915,0.5238647,0.39387417,0.6407373,0.341045,0.37061945,0.9548612,1.8760427,1.4580673,0.8544398,2.4415455,0.0,B
